count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
6425,2000,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",1770,3545,21385,1324,4445,380,19,9,4,0,0,412,31111
6425,2001,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",2016,3946,20894,1318,4542,378,22,9,4,0,0,413,31113
6425,2002,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Counted,"Manual count",1843,1572,19861,960,2148,440,40,26,5,3,1,515,25056
6425,2003,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Counted,"Manual count",954,1386,25626,1098,3285,294,37,9,8,2,0,350,31745
6425,2004,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",1011,1456,23037,1195,3436,333,44,11,8,2,0,398,29522
6425,2005,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Counted,"Manual count",5826,3322,23789,1415,3778,526,53,11,1,1,0,592,32896
6425,2006,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",7566,3614,24705,1546,4005,500,50,11,1,1,0,563,34433
6425,2007,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",7482,3701,24409,1521,4097,457,45,11,1,1,0,515,34243
6425,2008,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Counted,"Manual count",3533,2022,14662,1294,2634,415,43,23,9,0,0,490,21102
6425,2009,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3501,1965,14266,1326,2553,415,46,24,9,0,0,494,20604
6425,2010,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3862,1943,14038,1336,2507,433,46,21,10,0,0,510,20334
6425,2011,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3797,1910,13841,1354,2464,426,49,23,8,0,0,506,20075
6425,2012,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Counted,"Manual count",3521,1205,11795,1195,1923,623,52,68,2,1,1,747,16866
6425,2013,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3355,1109,11717,1263,1938,640,57,79,2,1,1,781,16808
6425,2014,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3610,1138,11891,1229,1975,563,55,74,2,1,1,696,16928
6425,2015,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3650,1132,12068,1260,1938,536,56,71,2,1,1,668,17066
6425,2016,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3775,1215,11819,1332,1999,527,53,99,2,1,2,684,17049
6425,2017,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51823022,-0.11335663,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3688,1259,11815,1279,1982,518,56,85,2,1,2,664,17000
6425,2018,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51822900,-0.11335671,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3642,1269,11805,1231,2023,520,56,69,2,1,1,649,16976
6425,2019,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51822900,-0.11335671,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",3413,1339,11836,1223,2022,512,56,72,2,1,1,644,17064
6425,2020,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51822900,-0.11335671,0.50,0.31,Counted,"Manual count",2254,629,6367,619,2005,326,26,55,4,2,14,428,10047
6425,2021,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51822900,-0.11335671,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",2013,717,6869,624,2138,344,28,61,4,3,15,454,10802
6425,2022,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51822900,-0.11335671,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",2061,827,7055,632,2321,367,30,62,4,3,14,480,11315
6425,2023,6,London,145,Camden,A40,Major,"Procter St","Gray's Inn Rd",531000,181610,51.51822900,-0.11335671,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",2114,839,7040,637,2362,365,29,61,4,3,14,475,11353
7043,2000,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",800,1470,18295,1473,2966,830,50,17,27,15,25,964,25168
7043,2001,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",911,1636,17874,1467,3031,827,58,17,25,13,29,969,24977
7043,2002,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",927,1533,16873,1686,2825,730,55,16,21,11,30,863,23780
7043,2003,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1082,1597,16299,2038,3017,650,52,16,23,11,38,790,23741
7043,2004,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Counted,"Manual count",1864,1794,14806,2136,3791,401,53,30,15,19,8,526,23053
7043,2005,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2407,1788,14510,2074,3810,413,53,33,13,15,8,535,22717
7043,2006,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",3125,1946,15069,2266,4038,393,49,33,12,15,10,512,23831
7043,2007,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",3091,1993,14888,2229,4131,359,45,33,10,14,9,470,23711
7043,2008,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",3171,2027,14575,2265,4127,363,51,36,10,13,10,483,23477
7043,2009,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Counted,"Manual count",1779,1605,16298,1629,4235,744,58,59,26,12,17,916,24683
7043,2010,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1962,1587,16037,1642,4159,777,58,51,29,11,16,942,24367
7043,2011,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1929,1560,15812,1663,4088,763,61,56,22,11,17,930,24053
7043,2012,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1982,1484,15295,1752,3957,803,69,66,17,11,18,985,23472
7043,2013,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Counted,"Manual count",897,724,8288,1191,2055,472,74,21,0,0,3,570,12828
7043,2014,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",966,742,8411,1159,2094,415,70,20,0,0,3,509,12915
7043,2015,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",976,739,8536,1188,2055,395,72,19,0,0,3,490,13008
7043,2016,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1010,793,8360,1257,2120,388,68,26,0,0,4,487,13016
7043,2017,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820259,-0.14209170,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",986,822,8357,1206,2102,382,72,23,0,0,4,481,12968
7043,2018,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820100,-0.14209177,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",974,828,8350,1161,2145,384,71,18,0,0,4,477,12960
7043,2019,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820100,-0.14209177,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",913,874,8372,1154,2144,377,72,19,0,0,4,472,13015
7043,2020,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820100,-0.14209177,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1129,666,6346,962,1869,334,60,16,0,0,3,413,10255
7043,2021,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820100,-0.14209177,0.20,0.12,Counted,"Manual count",963,1552,8125,1082,2162,380,35,44,10,2,16,487,13407
7043,2022,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820100,-0.14209177,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",986,1790,8345,1095,2347,406,37,45,11,2,15,516,14093
7043,2023,6,London,145,Camden,A400,Major,A502,"Delancey St",528950,183780,51.53820100,-0.14209177,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1011,1816,8328,1104,2388,403,36,44,11,2,14,510,14146
7044,2000,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",776,2038,29094,1233,3733,937,44,31,16,12,15,1055,37153
7044,2001,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",884,2268,28425,1228,3815,933,52,31,14,10,17,1057,36793
7044,2002,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",899,2125,26833,1411,3556,824,50,30,12,8,18,942,34867
7044,2003,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Counted,"Manual count",657,1559,29801,1110,5198,579,76,44,36,17,14,766,38434
7044,2004,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",696,1639,26791,1207,5437,656,92,55,35,16,16,870,35944
7044,2005,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",898,1634,26255,1172,5463,673,92,60,29,13,16,883,35407
7044,2006,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1165,1778,27267,1280,5792,641,84,60,28,12,19,844,36961
7044,2007,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Counted,"Manual count",1929,2749,22438,1792,5832,936,131,108,60,29,25,1289,34100
7044,2008,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1980,2795,21966,1820,5826,948,150,116,57,27,27,1325,33732
7044,2009,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1962,2717,21373,1864,5646,948,163,121,54,24,27,1337,32937
7044,2010,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Counted,"Manual count",1834,1854,23319,1790,5073,786,78,47,33,8,9,961,32997
7044,2011,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1803,1823,22993,1813,4987,772,82,52,25,8,9,948,32564
7044,2012,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Counted,"Manual count",2205,1660,23012,1798,4048,1053,64,113,0,14,37,1281,31798
7044,2013,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",2101,1528,22859,1900,4080,1082,70,131,0,15,42,1341,31707
7044,2014,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",2261,1567,23198,1848,4157,952,67,123,0,13,41,1196,31966
7044,2015,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",2286,1560,23544,1895,4079,906,69,118,0,14,45,1152,32230
7044,2016,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",2364,1674,23058,2004,4208,891,65,165,0,14,51,1185,32128
7044,2017,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113588,-0.13877500,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",2309,1734,23051,1924,4173,876,69,141,0,14,49,1150,32031
7044,2018,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113400,-0.13877508,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",2281,1748,23031,1851,4258,880,68,114,0,14,48,1123,32010
7044,2019,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113400,-0.13877508,0.90,0.56,Counted,"Manual count",1794,1263,12340,1281,3916,302,67,146,30,13,32,590,19390
7044,2020,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113400,-0.13877508,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",2220,962,9354,1068,3414,267,55,121,25,12,28,509,15307
7044,2021,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113400,-0.13877508,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1983,1098,10092,1077,3640,281,60,133,27,13,30,544,16450
7044,2022,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113400,-0.13877508,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",2030,1266,10366,1090,3951,300,63,136,29,13,30,571,17244
7044,2023,6,London,145,Camden,A400,Major,A501,"Harrington Sq",529200,183000,51.53113400,-0.13877508,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",2082,1284,10344,1099,4021,298,61,134,28,13,28,562,17310
7214,2000,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1571,1718,25363,1259,3107,889,52,20,33,8,3,1005,32452
7214,2001,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1790,1912,24779,1254,3176,885,61,20,30,7,4,1007,32128
7214,2002,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1822,1792,23392,1441,2960,781,59,20,26,6,4,896,30481
7214,2003,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2126,1868,22597,1743,3161,695,55,20,28,6,5,809,30178
7214,2004,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2251,1963,20314,1895,3306,787,66,24,28,6,6,917,28395
7214,2005,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Counted,"Manual count",2089,2867,21492,1128,5154,1314,106,84,19,19,8,1550,32191
7214,2006,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2713,3119,22320,1231,5465,1251,98,84,19,19,8,1479,33614
7214,2007,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2683,3194,22052,1212,5590,1143,89,85,16,17,8,1358,33406
7214,2008,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2753,3248,21589,1231,5585,1157,102,91,15,17,9,1391,33044
7214,2009,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Counted,"Manual count",1851,1929,23066,1083,5424,817,58,48,30,5,11,969,32471
7214,2010,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2041,1908,22697,1092,5326,853,58,41,33,5,11,1001,32024
7214,2011,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2007,1875,22379,1106,5236,838,61,45,25,5,11,985,31581
7214,2012,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2062,1784,21647,1165,5068,882,69,53,19,5,12,1040,30704
7214,2013,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Counted,"Manual count",2538,1756,20174,1210,4998,943,86,169,3,19,49,1269,29406
7214,2014,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2731,1800,20473,1177,5093,830,82,159,3,16,47,1137,29680
7214,2015,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2761,1792,20778,1207,4997,790,84,152,4,17,52,1099,29874
7214,2016,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2856,1923,20349,1276,5154,776,79,213,4,18,59,1149,29851
7214,2017,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103264,-0.13909228,0.20,0.12,Counted,"Manual count",2060,1879,26214,1416,6306,518,84,217,14,17,14,866,36680
7214,2018,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103100,-0.13909235,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",2035,1893,26191,1362,6435,521,83,175,14,17,14,824,36705
7214,2019,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103100,-0.13909235,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",1907,1998,26260,1354,6432,512,84,184,14,17,14,825,36868
7214,2020,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103100,-0.13909235,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",2359,1522,19906,1129,5607,453,70,152,12,15,12,714,28877
7214,2021,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103100,-0.13909235,0.30,0.19,Counted,"Manual count",1554,1790,13783,968,3807,628,43,46,16,5,9,747,21094
7214,2022,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103100,-0.13909235,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",1591,2064,14157,980,4133,670,45,47,17,5,8,793,22127
7214,2023,6,London,145,Camden,A503,Major,A400,A5202,529150,184100,51.54103100,-0.13909235,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",1631,2094,14127,988,4207,666,44,46,17,5,8,786,22201
7237,2000,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",572,511,9662,56,347,1238,539,19,5,3,0,1804,12380
7237,2001,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",652,569,9440,56,355,1233,630,19,5,3,0,1890,12310
7237,2002,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Counted,"Manual count",297,288,10370,119,2161,240,22,12,15,3,3,295,13233
7237,2003,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",347,300,10017,144,2308,214,21,12,16,3,4,270,13039
7237,2004,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",367,315,9006,157,2414,242,25,14,16,3,4,304,12196
7237,2005,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",474,314,8826,152,2426,249,25,16,13,2,4,309,12027
7237,2006,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",615,342,9166,166,2572,237,23,16,13,2,5,296,12542
7237,2007,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",609,350,9056,163,2631,216,21,16,11,2,5,271,12471
7237,2008,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",624,356,8865,166,2628,219,24,17,10,2,5,277,12292
7237,2009,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",618,346,8626,170,2547,219,26,18,10,2,5,280,11969
7237,2010,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Counted,"Manual count",1113,422,8324,136,2102,273,25,20,8,3,4,333,11317
7237,2011,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",1094,415,8207,138,2066,268,26,22,6,3,4,329,11155
7237,2012,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",1124,395,7939,145,2000,282,29,26,5,3,4,349,10828
7237,2013,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",1071,363,7886,154,2015,290,33,30,4,3,5,364,10783
7237,2014,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",1152,373,8003,149,2054,255,31,28,3,3,5,325,10904
7237,2015,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",1165,371,8122,153,2015,243,32,27,5,3,5,315,10977
7237,2016,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",1205,398,7955,162,2079,239,30,38,5,3,6,320,10914
7237,2017,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009966,-0.13696726,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",1177,413,7952,156,2061,235,32,33,4,3,6,312,10894
7237,2018,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009800,-0.13696733,0.90,0.56,Counted,"Manual count",1260,319,5027,96,1296,74,23,35,6,1,2,142,6880
7237,2019,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009800,-0.13696733,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1181,336,5040,95,1296,73,23,37,6,1,2,143,6910
7237,2020,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009800,-0.13696733,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1461,256,3820,80,1130,64,19,31,5,1,2,123,5408
7237,2021,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009800,-0.13696733,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1305,292,4122,80,1204,68,21,34,6,1,2,131,5830
7237,2022,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009800,-0.13696733,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1336,337,4234,81,1307,72,22,35,6,1,2,138,6097
7237,2023,6,London,145,Camden,A5202,Major,B512,A503,529300,184000,51.54009800,-0.13696733,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1370,342,4225,82,1331,72,21,34,6,1,2,136,6115
7671,2000,6,London,145,Camden,A4200,Major,A40,A501,529970,182300,51.52466869,-0.12793867,1.30,0.81,Counted,"Manual count",622,1293,14945,761,2216,496,25,17,11,4,5,558,19773
7671,2001,6,London,145,Camden,A4200,Major,A40,A501,529970,182300,51.52466869,-0.12793867,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",708,1439,14601,758,2265,494,29,17,11,4,6,561,19624
7671,2002,6,London,145,Camden,A4200,Major,A40,A501,529970,182300,51.52466869,-0.12793867,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",720,1349,13783,871,2111,436,27,17,9,3,6,498,18612
7671,2003,6,London,145,Camden,A4200,Major,A40,A501,529970,182300,51.52466869,-0.12793867,1.30,0.81,Counted,"Manual count",677,1662,11955,930,2639,352,25,31,8,2,2,420,17606
